时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2017-11-29 16:00:00,47.59,190.42,0,-888030,0,0
2017-11-30 16:00:00,47.13,189.52,0,-89700,0,0
2017-12-01 16:00:00,47.63,190.51,98670,0,0,0
2017-12-04 16:00:00,47.86,190.95,44850,0,0,0
2017-12-05 16:00:00,50.92,196.96,600990,0,0,0
2017-12-06 16:00:00,50.96,197.05,8970,0,0,0
2017-12-07 16:00:00,49.55,194.27,0,-278070,0,0
2017-12-08 16:00:00,49.14,193.47,0,-80730,0,0
2017-12-11 16:00:00,50.55,196.25,278070,0,0,0
2017-12-12 16:00:00,47.82,190.86,0,-538200,0,0
2017-12-13 16:00:00,48.5,188.78,0,-208025.06,0,-28919280
2017-12-14 16:00:00,47.13,188.78,0,0,0,0
2017-12-15 16:00:00,46.63,188.78,0,0,0,0
2017-12-18 16:00:00,46.4,188.78,0,0,0,0
2017-12-19 16:00:00,47.36,188.78,0,0,0,0
2017-12-20 16:00:00,47.86,188.78,0,0,0,0
2017-12-21 16:00:00,48.73,188.78,0,0,0,0
2017-12-22 16:00:00,46.82,188.78,0,0,0,0
2017-12-25 16:00:00,47.09,188.78,0,0,0,0
2017-12-26 16:00:00,47.41,188.78,0,0,0,0
2017-12-27 16:00:00,45.81,188.78,0,0,0,0
2017-12-28 16:00:00,45.49,188.78,0,0,0,0
2017-12-29 16:00:00,46.95,188.78,0,0,0,0
2018-01-02 16:00:00,48,188.78,0,0,0,0
2018-01-03 16:00:00,48.59,188.78,0,0,0,0
2018-01-04 16:00:00,48.23,187.63,0,-114969.75,28912512,0
2018-01-05 16:00:00,51.01,193.04,540338,0,0,0
2018-01-08 16:00:00,52.37,195.7,265740,0,0,0
2018-01-09 16:00:00,52.6,196.14,44290,0,0,0
2018-01-10 16:00:00,51.78,194.54,0,-159459.99,0,-39996
2018-01-11 16:00:00,52.56,196.05,150382,0,0,0
2018-01-12 16:00:00,51.24,193.48,0,-256534,0,0
2018-01-15 16:00:00,48.05,187.29,0,-619220,0,0
2018-01-16 16:00:00,52.7,196.31,902292,0,0,0
2018-01-17 16:00:00,54.29,199.41,309610,0,0,0
2018-01-18 16:00:00,55.52,201.8,238842,0,0,0
2018-01-19 16:00:00,54.57,199.94,0,-185766,0,0
2018-01-22 16:00:00,57.39,205.42,548452,0,0,0
2018-01-23 16:00:00,58.07,206.75,132690,0,0,0
2018-01-24 16:00:00,57.94,206.18,0,-57550.31,0,-30660236
2018-01-25 16:00:00,55.88,206.18,0,0,0,0
2018-01-26 16:00:00,59.85,206.18,0,0,0,0
2018-01-29 16:00:00,54.57,206.18,0,0,0,0
2018-01-30 16:00:00,54.57,206.18,0,0,0,0
2018-01-31 16:00:00,54.52,206.18,0,0,0,0
2018-02-01 16:00:00,53.29,206.18,0,0,0,0
2018-02-02 16:00:00,52.92,206.18,0,0,0,0
2018-02-05 16:00:00,49.28,206.18,0,0,0,0
2018-02-06 16:00:00,49.28,206.18,0,0,0,0
2018-02-07 16:00:00,48.41,206.18,0,0,0,0
2018-02-08 16:00:00,48.91,206.18,0,0,0,0
2018-02-09 16:00:00,45.58,206.18,0,0,0,0
2018-02-12 16:00:00,45.77,206.18,0,0,0,0
2018-02-13 16:00:00,46.36,206.18,0,0,0,0
2018-02-14 16:00:00,45.81,204.65,0,-152266.54,30655132,0
2018-02-22 16:00:00,49.14,211.62,696274,0,0,0
2018-02-23 16:00:00,49.41,210.73,0,-88198.84,0,-31160646
2018-02-26 16:00:00,49.91,210.73,0,0,0,0
2018-02-27 16:00:00,49.5,210.73,0,0,0,0
2018-02-28 16:00:00,47.68,210.73,0,0,0,0
2018-03-01 16:00:00,47.5,210.73,0,0,0,0
2018-03-02 16:00:00,46.04,210.73,0,0,0,0
2018-03-05 16:00:00,46.54,210.73,0,0,0,0
2018-03-06 16:00:00,48.91,210.73,0,0,0,0
2018-03-07 16:00:00,48.91,210.73,0,0,0,0
2018-03-08 16:00:00,53.15,210.73,0,0,0,0
2018-03-09 16:00:00,53.33,210.73,0,0,0,0
2018-03-12 16:00:00,53.42,210.73,0,0,0,0
2018-03-13 16:00:00,51.83,210.73,0,0,0,0
2018-03-14 16:00:00,49.91,210.73,0,0,0,0
2018-03-15 16:00:00,50.83,210.73,0,0,0,0
2018-03-16 16:00:00,52.7,210.73,0,0,0,0
2018-03-19 16:00:00,55.43,210.73,0,0,0,0
2018-03-20 16:00:00,56.39,210.73,0,0,0,0
2018-03-21 16:00:00,54.75,207.02,0,-371572.21,31107360,0
2018-03-22 16:00:00,54.2,205.93,0,-108672,0,0
2018-03-23 16:00:00,52.2,201.95,0,-398464,0,0
2018-03-26 16:00:00,55.11,207.74,579584,0,0,0
2018-03-27 16:00:00,55.98,209.46,172064,0,0,0
2018-03-28 16:00:00,54.01,209.06,0,-40286.52,0,-30989632
2018-03-29 16:00:00,53.51,209.06,0,0,0,0
2018-03-30 16:00:00,57.98,209.06,0,0,0,0
2018-04-02 16:00:00,55.38,209.06,0,0,0,0
2018-04-03 16:00:00,62.17,209.06,0,0,0,0
2018-04-04 16:00:00,70.52,225.25,1618553.73,0,30937570,0
2018-04-09 16:00:00,69.38,223.07,0,-217625,0,0
2018-04-10 16:00:00,70.29,224.81,174100,0,0,0
2018-04-11 16:00:00,70.93,226.03,121471.7,0,0,-37150
2018-04-12 16:00:00,71.06,226.29,26085,0,0,0
2018-04-13 16:00:00,67.42,219.33,0,-695600,0,0
2018-04-16 16:00:00,69.15,222.63,330410,0,0,0
2018-04-17 16:00:00,68.6,221.59,0,-104340,0,0
2018-04-18 16:00:00,61.49,220.74,0,-85230.13,0,-32119330
2018-04-19 16:00:00,59.81,220.74,0,0,0,0
2018-04-20 16:00:00,59.81,220.74,0,0,0,0
2018-04-23 16:00:00,52.24,220.74,0,0,0,0
2018-04-24 16:00:00,53.61,220.74,0,0,0,0
2018-04-25 16:00:00,56.43,220.74,0,0,0,0
2018-04-26 16:00:00,56.48,220.74,0,0,0,0
2018-04-27 16:00:00,61.67,220.74,0,0,0,0
2018-05-02 16:00:00,60.95,220.74,0,0,0,0
2018-05-03 16:00:00,61.26,220.74,0,0,0,0
2018-05-04 16:00:00,64.73,220.74,0,0,0,0
2018-05-07 16:00:00,69.38,220.74,0,0,0,0
2018-05-08 16:00:00,74.12,220.74,0,0,0,0
2018-05-09 16:00:00,75.16,220.74,0,0,0,0
2018-05-10 16:00:00,76.99,220.74,0,0,0,0
2018-05-11 16:00:00,74.62,220.74,0,0,0,0
2018-05-14 16:00:00,72.84,220.74,0,0,0,0
2018-05-15 16:00:00,85.56,220.74,0,0,0,0
2018-05-16 16:00:00,85.88,220.74,0,0,0,0
2018-05-17 16:00:00,81.91,220.74,0,0,0,0
2018-05-18 16:00:00,86.06,220.74,0,0,0,0
2018-05-21 16:00:00,84.19,220.74,0,0,0,0
2018-05-22 16:00:00,85.97,220.74,0,0,0,0
2018-05-23 16:00:00,83.82,218.11,0,-262400.83,32109435,0
2018-05-24 16:00:00,81.96,214.88,0,-323859,0,0
2018-05-25 16:00:00,87.38,224.28,939981,0,0,0
2018-05-28 16:00:00,93.58,235.02,1074264,0,0,0
2018-05-29 16:00:00,82.32,215.51,0,-1951053,0,0
2018-05-30 16:00:00,79.04,209.82,0,-568817.13,0,-43175
2018-05-31 16:00:00,84.69,219.6,978112,0,0,0
2018-06-01 16:00:00,76.44,205.32,0,-1427728,0,0
2018-06-04 16:00:00,75.07,202.96,0,-236640,0,0
2018-06-05 16:00:00,79.91,211.32,836128,0,0,0
2018-06-06 16:00:00,79.36,209.97,0,-135007.06,0,-31039280
2018-06-07 16:00:00,74.57,209.97,0,0,0,0
2018-06-08 16:00:00,75.12,209.97,0,0,0,0
2018-06-11 16:00:00,70.52,209.97,0,0,0,0
2018-06-12 16:00:00,74.71,209.97,0,0,0,0
2018-06-13 16:00:00,74.12,208.42,0,-154858.22,31034068,0
2018-06-14 16:00:00,71.56,203.89,0,-452816,0,0
2018-06-15 16:00:00,67.24,196.21,0,-768170,0,0
2018-06-19 16:00:00,67.78,197.18,97032,0,0,0
2018-06-20 16:00:00,70.15,201.39,420472,0,0,0
2018-06-21 16:00:00,69.56,200.33,0,-105056.19,0,-44760
2018-06-22 16:00:00,70.11,201.3,96888,0,0,0
2018-06-25 16:00:00,69.38,200.01,0,-129184,0,0
2018-06-26 16:00:00,66.91,195.65,0,-435996,0,0
2018-06-27 16:00:00,60.49,184.27,0,-1138434,0,0
2018-06-28 16:00:00,57.02,178.13,0,-613624,0,0
2018-06-29 16:00:00,60.81,184.83,670142,0,0,0
2018-07-02 16:00:00,60.03,183.46,0,-137258,0,0
2018-07-03 16:00:00,57.07,178.21,0,-524810,0,0
2018-07-04 16:00:00,54.34,175.67,0,-253884.51,0,-27605006
2018-07-05 16:00:00,54.65,175.67,0,0,0,0
2018-07-06 16:00:00,54.75,175.67,0,0,0,0
2018-07-09 16:00:00,60.12,175.67,0,0,0,0
2018-07-10 16:00:00,60.44,175.67,0,0,0,0
2018-07-11 16:00:00,58.71,175.67,0,0,0,0
2018-07-12 16:00:00,62.13,175.67,0,0,0,0
2018-07-13 16:00:00,65.37,175.67,0,0,0,0
2018-07-16 16:00:00,65.68,175.67,0,0,0,0
2018-07-17 16:00:00,62.95,175.67,0,0,0,0
2018-07-18 16:00:00,63,175.59,0,-8278.8,27595992,0
2018-07-19 16:00:00,61.58,173.2,0,-239227,0,0
2018-07-20 16:00:00,64.27,177.75,455303,0,0,0
2018-07-23 16:00:00,59.58,169.8,0,-794851,0,0
2018-07-24 16:00:00,58.44,167.87,0,-192925,0,0
2018-07-25 16:00:00,59.53,169.72,184972.75,0,0,-34810
2018-07-26 16:00:00,58.62,168.18,0,-154140,0,0
2018-07-27 16:00:00,57.12,165.64,0,-254331,0,0
2018-07-30 16:00:00,53.51,159.55,0,-608853,0,0
