日期,品种,标的,多空,数量,可用数量,收盘价/结算价,市值/价值,盈亏/逐笔浮盈,开仓均价,持仓均价,保证金,盯市浮盈,今手数,仓位占比
2016-02-05,,Cash,,,,,33204199.22,,,,,,
2016-02-15,,Cash,,,,,33204199.22,,,,,,
2016-02-16,,Cash,,,,,33204199.22,,,,,,
2016-02-17,,Cash,,,,,33204199.22,,,,,,
2016-02-18,,Cash,,,,,33204199.22,,,,,,
2016-02-19,,Cash,,,,,33204199.22,,,,,,
2016-02-22,,Cash,,,,,33204199.22,,,,,,
2016-02-23,,Cash,,,,,33204199.22,,,,,,
2016-02-24,股票,同仁堂(600085.XSHG),多仓,1097600股,1097600股,29.85,32763360,-482944,30.29,-,0,-482944,0股,100%
2016-02-24,,Cash,,,,,-52078.67,,,,,,
2016-02-25,股票,同仁堂(600085.XSHG),多仓,1097600股,1097600股,28.14,30886464,-2359840,30.29,-,0,-1876896,0股,100%
2016-02-25,,Cash,,,,,-52078.67,,,,,,
2016-02-26,股票,同仁堂(600085.XSHG),多仓,1097600股,1097600股,28.11,30853536,-2392768,30.29,-,0,-32928,0股,100%
2016-02-26,,Cash,,,,,-52078.67,,,,,,
2016-02-29,股票,同仁堂(600085.XSHG),多仓,1097600股,1097600股,26.75,29360800,-3885504,30.29,-,0,-1492736,0股,100%
2016-02-29,,Cash,,,,,-52078.67,,,,,,
2016-03-01,股票,同仁堂(600085.XSHG),多仓,1097600股,1097600股,26.96,29591296,-3655008,30.29,-,0,230496,0股,100%
2016-03-01,,Cash,,,,,-52078.67,,,,,,
2016-03-02,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.85,30515245,-2673508,30.29,-,0,975173,0股,100%
2016-03-02,,Cash,,,,,-902.29,,,,,,
2016-03-03,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.8,30460460,-2728293,30.29,-,0,-54785,0股,100%
2016-03-03,,Cash,,,,,-902.29,,,,,,
2016-03-04,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.58,31315106,-1873647,30.29,-,0,854646,0股,100%
2016-03-04,,Cash,,,,,-902.29,,,,,,
2016-03-07,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.37,31085009,-2103744,30.29,-,0,-230097,0股,100%
2016-03-07,,Cash,,,,,-902.29,,,,,,
2016-03-08,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.08,30767256,-2421497,30.29,-,0,-317753,0股,100%
2016-03-08,,Cash,,,,,-902.29,,,,,,
2016-03-09,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.84,30504288,-2684465,30.29,-,0,-262968,0股,100%
2016-03-09,,Cash,,,,,-902.29,,,,,,
2016-03-10,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.24,29846868,-3341885,30.29,-,0,-657420,0股,100%
2016-03-10,,Cash,,,,,-902.29,,,,,,
2016-03-11,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.06,29649642,-3539111,30.29,-,0,-197226,0股,100%
2016-03-11,,Cash,,,,,-902.29,,,,,,
2016-03-14,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.65,30296105,-2892648,30.29,-,0,646463,0股,100%
2016-03-14,,Cash,,,,,-902.29,,,,,,
2016-03-15,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.49,30120793,-3067960,30.29,-,0,-175312,0股,100%
2016-03-15,,Cash,,,,,-902.29,,,,,,
2016-03-16,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.05,30734385,-2454368,30.29,-,0,613592,0股,100%
2016-03-16,,Cash,,,,,-902.29,,,,,,
2016-03-17,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.39,31106923,-2081830,30.29,-,0,372538,0股,100%
2016-03-17,,Cash,,,,,-902.29,,,,,,
2016-03-18,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.65,31391805,-1796948,30.29,-,0,284882,0股,100%
2016-03-18,,Cash,,,,,-902.29,,,,,,
2016-03-21,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.2,31994440,-1194313,30.29,-,0,602635,0股,100%
2016-03-21,,Cash,,,,,-902.29,,,,,,
2016-03-22,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.55,31282235,-1906518,30.29,-,0,-712205,0股,100%
2016-03-22,,Cash,,,,,-902.29,,,,,,
2016-03-23,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.5,31227450,-1961303,30.29,-,0,-54785,0股,100%
2016-03-23,,Cash,,,,,-902.29,,,,,,
2016-03-24,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.02,30701514,-2487239,30.29,-,0,-525936,0股,100%
2016-03-24,,Cash,,,,,-902.29,,,,,,
2016-03-25,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.76,31512332,-1676421,30.29,-,0,810818,0股,100%
2016-03-25,,Cash,,,,,-902.29,,,,,,
2016-03-28,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.93,31698601,-1490152,30.29,-,0,186269,0股,100%
2016-03-28,,Cash,,,,,-902.29,,,,,,
2016-03-29,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.35,31063095,-2125658,30.29,-,0,-635506,0股,100%
2016-03-29,,Cash,,,,,-902.29,,,,,,
2016-03-30,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,30.1,32980570,-208183,30.29,-,0,1917475,0股,100%
2016-03-30,,Cash,,,,,-902.29,,,,,,
2016-03-31,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.73,32575161,-613592,30.29,-,0,-405409,0股,100%
2016-03-31,,Cash,,,,,-902.29,,,,,,
2016-04-01,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.36,32169752,-1019001,30.29,-,0,-405409,0股,100%
2016-04-01,,Cash,,,,,-902.29,,,,,,
2016-04-05,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.76,32608032,-580721,30.29,-,0,438280,0股,100%
2016-04-05,,Cash,,,,,-902.29,,,,,,
2016-04-06,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.61,32443677,-745076,30.29,-,0,-164355,0股,100%
2016-04-06,,Cash,,,,,-902.29,,,,,,
2016-04-07,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.39,32202623,-986130,30.29,-,0,-241054,0股,100%
2016-04-07,,Cash,,,,,-902.29,,,,,,
2016-04-08,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.17,31961569,-1227184,30.29,-,0,-241054,0股,100%
2016-04-08,,Cash,,,,,-902.29,,,,,,
2016-04-11,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.64,32476548,-712205,30.29,-,0,514979,0股,100%
2016-04-11,,Cash,,,,,-902.29,,,,,,
2016-04-12,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.45,32268365,-920388,30.29,-,0,-208183,0股,100%
2016-04-12,,Cash,,,,,-902.29,,,,,,
2016-04-13,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.47,32290279,-898474,30.29,-,0,21914,0股,100%
2016-04-13,,Cash,,,,,-902.29,,,,,,
2016-04-14,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.44,32257408,-931345,30.29,-,0,-32871,0股,100%
2016-04-14,,Cash,,,,,-902.29,,,,,,
2016-04-15,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,29.39,32202623,-986130,30.29,-,0,-54785,0股,100%
2016-04-15,,Cash,,,,,-902.29,,,,,,
2016-04-18,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.77,31523289,-1665464,30.29,-,0,-679334,0股,100%
2016-04-18,,Cash,,,,,-902.29,,,,,,
2016-04-19,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.67,31413719,-1775034,30.29,-,0,-109570,0股,100%
2016-04-19,,Cash,,,,,-902.29,,,,,,
2016-04-20,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.98,30657686,-2531067,30.29,-,0,-756033,0股,100%
2016-04-20,,Cash,,,,,-902.29,,,,,,
2016-04-21,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.58,30219406,-2969347,30.29,-,0,-438280,0股,100%
2016-04-21,,Cash,,,,,-902.29,,,,,,
2016-04-22,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.9,30570030,-2618723,30.29,-,0,350624,0股,100%
2016-04-22,,Cash,,,,,-902.29,,,,,,
2016-04-25,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.47,30098879,-3089874,30.29,-,0,-471151,0股,100%
2016-04-25,,Cash,,,,,-902.29,,,,,,
2016-04-26,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.58,30219406,-2969347,30.29,-,0,120527,0股,100%
2016-04-26,,Cash,,,,,-902.29,,,,,,
2016-04-27,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.51,30142707,-3046046,30.29,-,0,-76699,0股,100%
2016-04-27,,Cash,,,,,-902.29,,,,,,
2016-04-28,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.35,29967395,-3221358,30.29,-,0,-175312,0股,100%
2016-04-28,,Cash,,,,,-902.29,,,,,,
2016-04-29,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.46,30087922,-3100831,30.29,-,0,120527,0股,100%
2016-04-29,,Cash,,,,,-902.29,,,,,,
2016-05-03,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.41,31128837,-2059916,30.29,-,0,1040915,0股,100%
2016-05-03,,Cash,,,,,-902.29,,,,,,
2016-05-04,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.3,31008310,-2180443,30.29,-,0,-120527,0股,100%
2016-05-04,,Cash,,,,,-902.29,,,,,,
2016-05-05,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,28.2,30898740,-2290013,30.29,-,0,-109570,0股,100%
2016-05-05,,Cash,,,,,-902.29,,,,,,
2016-05-06,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.5,30131750,-3057003,30.29,-,0,-766990,0股,100%
2016-05-06,,Cash,,,,,-902.29,,,,,,
2016-05-09,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,26.96,29540072,-3648681,30.29,-,0,-591678,0股,100%
2016-05-09,,Cash,,,,,-902.29,,,,,,
2016-05-10,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,26.95,29529115,-3659638,30.29,-,0,-10957,0股,100%
2016-05-10,,Cash,,,,,-902.29,,,,,,
2016-05-11,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.87,30537159,-2651594,30.29,-,0,1008044,0股,100%
2016-05-11,,Cash,,,,,-902.29,,,,,,
2016-05-12,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.39,30011223,-3177530,30.29,-,0,-525936,0股,100%
2016-05-12,,Cash,,,,,-902.29,,,,,,
2016-05-13,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.16,29759212,-3429541,30.29,-,0,-252011,0股,100%
2016-05-13,,Cash,,,,,-902.29,,,,,,
2016-05-16,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.46,30087922,-3100831,30.29,-,0,328710,0股,100%
2016-05-16,,Cash,,,,,-902.29,,,,,,
2016-05-17,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,27.33,29945481,-3243272,30.29,-,0,-142441,0股,100%
2016-05-17,,Cash,,,,,-902.29,,,,,,
2016-05-18,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,26.87,29441459,-3747294,30.29,-,0,-504022,0股,100%
2016-05-18,,Cash,,,,,-902.29,,,,,,
2016-05-19,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,26.84,29408588,-3780165,30.29,-,0,-32871,0股,100%
2016-05-19,,Cash,,,,,-902.29,,,,,,
2016-05-20,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,26.65,29200405,-3988348,30.29,-,0,-208183,0股,100%
2016-05-20,,Cash,,,,,-902.29,,,,,,
2016-05-23,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,26.72,29277104,-3911649,30.29,-,0,76699,0股,100%
2016-05-23,,Cash,,,,,-902.29,,,,,,
2016-05-24,股票,同仁堂(600085.XSHG),多仓,1095700股,1095700股,26.54,29079878,-4108875,30.29,-,0,-197226,0股,100%
2016-05-24,,Cash,,,,,-902.29,,,,,,
2016-05-25,,Cash,,,,,29074000.14,,,,,,
2016-05-26,,Cash,,,,,29074000.14,,,,,,
2016-05-27,,Cash,,,,,29074000.14,,,,,,
2016-05-30,,Cash,,,,,29074000.14,,,,,,
2016-05-31,,Cash,,,,,29074000.14,,,,,,
2016-06-01,,Cash,,,,,29074000.14,,,,,,
2016-06-02,,Cash,,,,,29074000.14,,,,,,
2016-06-03,,Cash,,,,,29074000.14,,,,,,
2016-06-06,,Cash,,,,,29074000.14,,,,,,
2016-06-07,,Cash,,,,,29074000.14,,,,,,
2016-06-08,股票,同仁堂(600085.XSHG),多仓,1060300股,1060300股,27.24,28882572,-222663,27.45,-,0,-222663,0股,100%
2016-06-08,,Cash,,,,,-39966.43,,,,,,
2016-06-13,股票,同仁堂(600085.XSHG),多仓,1060300股,1060300股,26.42,28013126,-1092109,27.45,-,0,-869446,0股,100%
2016-06-13,,Cash,,,,,-39966.43,,,,,,
2016-06-14,股票,同仁堂(600085.XSHG),多仓,1060300股,1060300股,26.28,27864684,-1240551,27.45,-,0,-148442,0股,100%
2016-06-14,,Cash,,,,,-39966.43,,,,,,
2016-06-15,股票,同仁堂(600085.XSHG),多仓,1058800股,1058800股,26.72,28291136,-772924,27.45,-,0,465872,0股,100%
2016-06-15,,Cash,,,,,-897.29,,,,,,
2016-06-16,股票,同仁堂(600085.XSHG),多仓,1058800股,1058800股,26.43,27984084,-1079976,27.45,-,0,-307052,0股,100%
2016-06-16,,Cash,,,,,-897.29,,,,,,
2016-06-17,股票,同仁堂(600085.XSHG),多仓,1058800股,1058800股,26.51,28068788,-995272,27.45,-,0,84704,0股,100%
2016-06-17,,Cash,,,,,-897.29,,,,,,
2016-06-20,股票,同仁堂(600085.XSHG),多仓,1058800股,1058800股,27.06,28651128,-412932,27.45,-,0,582340,0股,100%
2016-06-20,,Cash,,,,,-897.29,,,,,,
2016-06-21,股票,同仁堂(600085.XSHG),多仓,1058800股,1058800股,26.69,28259372,-804688,27.45,-,0,-391756,0股,100%
2016-06-21,,Cash,,,,,-897.29,,,,,,
2016-06-22,,Cash,,,,,28253460.23,,,,,,
2016-06-23,,Cash,,,,,28253460.23,,,,,,
2016-06-24,,Cash,,,,,28253460.23,,,,,,
2016-06-27,,Cash,,,,,28253460.23,,,,,,
2016-06-28,,Cash,,,,,28253460.23,,,,,,
2016-06-29,股票,同仁堂(600085.XSHG),多仓,929300股,929300股,29.13,27070509,-1217383,30.44,-,0,-1217383,0股,100%
2016-06-29,,Cash,,,,,-42918.14,,,,,,
2016-06-30,股票,同仁堂(600085.XSHG),多仓,929300股,929300股,29.35,27274955,-1012937,30.44,-,0,204446,0股,100%
2016-06-30,,Cash,,,,,-42918.14,,,,,,
2016-07-01,股票,同仁堂(600085.XSHG),多仓,929300股,929300股,29.12,27061216,-1226676,30.44,-,0,-213739,0股,100%
2016-07-01,,Cash,,,,,-42918.14,,,,,,
2016-07-04,股票,同仁堂(600085.XSHG),多仓,929300股,929300股,29.57,27479401,-808491,30.44,-,0,418185,0股,100%
2016-07-04,,Cash,,,,,-42918.14,,,,,,
2016-07-05,股票,同仁堂(600085.XSHG),多仓,929300股,929300股,29.67,27572331,-715561,30.44,-,0,92930,0股,100%
2016-07-05,,Cash,,,,,-42918.14,,,,,,
2016-07-06,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.6,28393740,148464,30.44,-,0,862947,0股,100%
2016-07-06,,Cash,,,,,-1699.79,,,,,,
2016-07-07,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.11,28866969,621693,30.44,-,0,473229,0股,100%
2016-07-07,,Cash,,,,,-1699.79,,,,,,
2016-07-08,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.69,28477251,231975,30.44,-,0,-389718,0股,100%
2016-07-08,,Cash,,,,,-1699.79,,,,,,
2016-07-11,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.68,29395872,1150596,30.44,-,0,918621,0股,100%
2016-07-11,,Cash,,,,,-1699.79,,,,,,
2016-07-12,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,32.51,30166029,1920753,30.44,-,0,770157,0股,100%
2016-07-12,,Cash,,,,,-1699.79,,,,,,
2016-07-13,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,32.53,30184587,1939311,30.44,-,0,18558,0股,100%
2016-07-13,,Cash,,,,,-1699.79,,,,,,
2016-07-14,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,32.2,29878380,1633104,30.44,-,0,-306207,0股,100%
2016-07-14,,Cash,,,,,-1699.79,,,,,,
2016-07-15,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,32.11,29794869,1549593,30.44,-,0,-83511,0股,100%
2016-07-15,,Cash,,,,,-1699.79,,,,,,
2016-07-18,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.64,28430856,185580,30.44,-,0,-1364013,0股,100%
2016-07-18,,Cash,,,,,-1699.79,,,,,,
2016-07-19,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.99,28755621,510345,30.44,-,0,324765,0股,100%
2016-07-19,,Cash,,,,,-1699.79,,,,,,
2016-07-20,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.89,28662831,417555,30.44,-,0,-92790,0股,100%
2016-07-20,,Cash,,,,,-1699.79,,,,,,
2016-07-21,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.04,28802016,556740,30.44,-,0,139185,0股,100%
2016-07-21,,Cash,,,,,-1699.79,,,,,,
2016-07-22,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.66,28449414,204138,30.44,-,0,-352602,0股,100%
2016-07-22,,Cash,,,,,-1699.79,,,,,,
2016-07-25,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.78,28560762,315486,30.44,-,0,111348,0股,100%
2016-07-25,,Cash,,,,,-1699.79,,,,,,
2016-07-26,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.22,28969038,723762,30.44,-,0,408276,0股,100%
2016-07-26,,Cash,,,,,-1699.79,,,,,,
2016-07-27,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.01,28774179,528903,30.44,-,0,-194859,0股,100%
2016-07-27,,Cash,,,,,-1699.79,,,,,,
2016-07-28,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.97,28737063,491787,30.44,-,0,-37116,0股,100%
2016-07-28,,Cash,,,,,-1699.79,,,,,,
2016-07-29,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.52,29247408,1002132,30.44,-,0,510345,0股,100%
2016-07-29,,Cash,,,,,-1699.79,,,,,,
2016-08-01,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.09,27920511,-324765,30.44,-,0,-1326897,0股,100%
2016-08-01,,Cash,,,,,-1699.79,,,,,,
2016-08-02,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.03,27864837,-380439,30.44,-,0,-55674,0股,100%
2016-08-02,,Cash,,,,,-1699.79,,,,,,
2016-08-03,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,29.84,27688536,-556740,30.44,-,0,-176301,0股,100%
2016-08-03,,Cash,,,,,-1699.79,,,,,,
2016-08-04,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.02,27855558,-389718,30.44,-,0,167022,0股,100%
2016-08-04,,Cash,,,,,-1699.79,,,,,,
2016-08-05,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.1,27929790,-315486,30.44,-,0,74232,0股,100%
2016-08-05,,Cash,,,,,-1699.79,,,,,,
2016-08-08,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.48,28282392,37116,30.44,-,0,352602,0股,100%
2016-08-08,,Cash,,,,,-1699.79,,,,,,
2016-08-09,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.54,28338066,92790,30.44,-,0,55674,0股,100%
2016-08-09,,Cash,,,,,-1699.79,,,,,,
2016-08-10,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.28,28096812,-148464,30.44,-,0,-241254,0股,100%
2016-08-10,,Cash,,,,,-1699.79,,,,,,
2016-08-11,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.01,27846279,-398997,30.44,-,0,-250533,0股,100%
2016-08-11,,Cash,,,,,-1699.79,,,,,,
2016-08-12,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.48,29210292,965016,30.44,-,0,1364013,0股,100%
2016-08-12,,Cash,,,,,-1699.79,,,,,,
2016-08-15,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,32.04,29729916,1484640,30.44,-,0,519624,0股,100%
2016-08-15,,Cash,,,,,-1699.79,,,,,,
2016-08-16,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.61,29330919,1085643,30.44,-,0,-398997,0股,100%
2016-08-16,,Cash,,,,,-1699.79,,,,,,
2016-08-17,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.66,29377314,1132038,30.44,-,0,46395,0股,100%
2016-08-17,,Cash,,,,,-1699.79,,,,,,
2016-08-18,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,32.07,29757753,1512477,30.44,-,0,380439,0股,100%
2016-08-18,,Cash,,,,,-1699.79,,,,,,
2016-08-19,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.54,29265966,1020690,30.44,-,0,-491787,0股,100%
2016-08-19,,Cash,,,,,-1699.79,,,,,,
2016-08-22,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.97,28737063,491787,30.44,-,0,-528903,0股,100%
2016-08-22,,Cash,,,,,-1699.79,,,,,,
2016-08-23,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.6,29321640,1076364,30.44,-,0,584577,0股,100%
2016-08-23,,Cash,,,,,-1699.79,,,,,,
2016-08-24,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.25,28996875,751599,30.44,-,0,-324765,0股,100%
2016-08-24,,Cash,,,,,-1699.79,,,,,,
2016-08-25,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.37,28180323,-64953,30.44,-,0,-816552,0股,100%
2016-08-25,,Cash,,,,,-1699.79,,,,,,
2016-08-26,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.52,28319508,74232,30.44,-,0,139185,0股,100%
2016-08-26,,Cash,,,,,-1699.79,,,,,,
2016-08-29,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.59,28384461,139185,30.44,-,0,64953,0股,100%
2016-08-29,,Cash,,,,,-1699.79,,,,,,
2016-08-30,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.68,28467972,222696,30.44,-,0,83511,0股,100%
2016-08-30,,Cash,,,,,-1699.79,,,,,,
2016-08-31,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.85,28625715,380439,30.44,-,0,157743,0股,100%
2016-08-31,,Cash,,,,,-1699.79,,,,,,
2016-09-01,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.58,28375182,129906,30.44,-,0,-250533,0股,100%
2016-09-01,,Cash,,,,,-1699.79,,,,,,
2016-09-02,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.9,28672110,426834,30.44,-,0,296928,0股,100%
2016-09-02,,Cash,,,,,-1699.79,,,,,,
2016-09-05,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.89,28662831,417555,30.44,-,0,-9279,0股,100%
2016-09-05,,Cash,,,,,-1699.79,,,,,,
2016-09-06,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.04,28802016,556740,30.44,-,0,139185,0股,100%
2016-09-06,,Cash,,,,,-1699.79,,,,,,
2016-09-07,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.13,28885527,640251,30.44,-,0,83511,0股,100%
2016-09-07,,Cash,,,,,-1699.79,,,,,,
2016-09-08,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.41,29145339,900063,30.44,-,0,259812,0股,100%
2016-09-08,,Cash,,,,,-1699.79,,,,,,
2016-09-09,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.8,28579320,334044,30.44,-,0,-566019,0股,100%
2016-09-09,,Cash,,,,,-1699.79,,,,,,
2016-09-12,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.13,27957627,-287649,30.44,-,0,-621693,0股,100%
2016-09-12,,Cash,,,,,-1699.79,,,,,,
2016-09-13,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.05,27883395,-361881,30.44,-,0,-74232,0股,100%
2016-09-13,,Cash,,,,,-1699.79,,,,,,
2016-09-14,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,29.98,27818442,-426834,30.44,-,0,-64953,0股,100%
2016-09-14,,Cash,,,,,-1699.79,,,,,,
2016-09-19,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.63,28421577,176301,30.44,-,0,603135,0股,100%
2016-09-19,,Cash,,,,,-1699.79,,,,,,
2016-09-20,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.64,28430856,185580,30.44,-,0,9279,0股,100%
2016-09-20,,Cash,,,,,-1699.79,,,,,,
2016-09-21,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.72,28505088,259812,30.44,-,0,74232,0股,100%
2016-09-21,,Cash,,,,,-1699.79,,,,,,
2016-09-22,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.86,28634994,389718,30.44,-,0,129906,0股,100%
2016-09-22,,Cash,,,,,-1699.79,,,,,,
2016-09-23,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.94,28709226,463950,30.44,-,0,74232,0股,100%
2016-09-23,,Cash,,,,,-1699.79,,,,,,
2016-09-26,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.21,28031859,-213417,30.44,-,0,-677367,0股,100%
2016-09-26,,Cash,,,,,-1699.79,,,,,,
2016-09-27,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.46,28263834,18558,30.44,-,0,231975,0股,100%
2016-09-27,,Cash,,,,,-1699.79,,,,,,
2016-09-28,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.19,28013301,-231975,30.44,-,0,-250533,0股,100%
2016-09-28,,Cash,,,,,-1699.79,,,,,,
2016-09-29,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.33,28143207,-102069,30.44,-,0,129906,0股,100%
2016-09-29,,Cash,,,,,-1699.79,,,,,,
2016-09-30,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.31,28124649,-120627,30.44,-,0,-18558,0股,100%
2016-09-30,,Cash,,,,,-1699.79,,,,,,
2016-10-10,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.99,28755621,510345,30.44,-,0,630972,0股,100%
2016-10-10,,Cash,,,,,-1699.79,,,,,,
2016-10-11,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,31.03,28792737,547461,30.44,-,0,37116,0股,100%
2016-10-11,,Cash,,,,,-1699.79,,,,,,
2016-10-12,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.94,28709226,463950,30.44,-,0,-83511,0股,100%
2016-10-12,,Cash,,,,,-1699.79,,,,,,
2016-10-13,股票,同仁堂(600085.XSHG),多仓,927900股,927900股,30.84,28616436,371160,30.44,-,0,-92790,0股,100%
