日期,时间,品种,标的,交易类型,下单类型,数量,成交价,成交额,平仓盈亏,手续费,成交状态
2017-05-04,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-1300股,30.58,(39754),-819,51.68,全部成交,-,2017-05-04
2017-07-12,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-886700股,33.31,(29535977),1862070,38396.77,全部成交,-,2017-07-12
2017-07-19,09:30,股票,同仁堂(600085.XSHG),买,市价单,915100股,32.27,29530277,0,8859.08,全部成交,-,2017-07-19
2017-07-26,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-1300股,32.98,(42874),923,55.74,全部成交,-,2017-07-26
2017-09-20,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-913800股,31.38,(28675044),-813282,37277.56,全部成交,-,2017-09-20
2017-09-27,09:30,股票,同仁堂(600085.XSHG),买,市价单,898500股,31.91,28671135,0,8601.34,全部成交,-,2017-09-27
2017-10-11,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-1200股,32.84,(39408),1116,51.23,全部成交,-,2017-10-11
2017-11-01,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-897300股,33.63,(30176199),1543356,39229.06,全部成交,-,2017-11-01
2017-11-15,09:30,股票,同仁堂(600085.XSHG),买,市价单,898100股,33.59,30167179,0,9050.15,全部成交,-,2017-11-15
2017-11-22,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-1100股,35.55,(39105),2156,50.84,全部成交,-,2017-11-22
2017-12-13,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-897000股,32.24,(28919280),-1210950,37595.06,全部成交,-,2017-12-13
2018-01-04,09:30,股票,同仁堂(600085.XSHG),买,市价单,885800股,32.64,28912512,0,8673.75,全部成交,-,2018-01-04
2018-01-10,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-1200股,33.33,(39996),828,51.99,全部成交,-,2018-01-10
2018-01-24,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-884600股,34.66,(30660236),1786892,39858.31,全部成交,-,2018-01-24
2018-02-14,09:30,股票,同仁堂(600085.XSHG),买,市价单,953800股,32.14,30655132,0,9196.54,全部成交,-,2018-02-14
2018-02-23,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-953800股,32.67,(31160646),505514,40508.84,全部成交,-,2018-02-23
2018-03-21,09:30,股票,同仁堂(600085.XSHG),买,市价单,905600股,34.35,31107360,0,9332.21,全部成交,-,2018-03-21
2018-03-28,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-905600股,34.22,(30989632),-117728,40286.52,全部成交,-,2018-03-28
2018-04-04,09:30,股票,同仁堂(600085.XSHG),买,市价单,870500股,35.54,30937570,0,9281.27,全部成交,-,2018-04-04
2018-04-11,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-1000股,37.15,(37150),1610,48.3,全部成交,-,2018-04-11
2018-04-18,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-869500股,36.94,(32119330),1217300,41755.13,全部成交,-,2018-04-18
2018-05-23,09:30,股票,同仁堂(600085.XSHG),买,市价单,789900股,40.65,32109435,0,9632.83,全部成交,-,2018-05-23
2018-05-30,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-1100股,39.25,(43175),-1540,56.13,全部成交,-,2018-05-30
2018-06-06,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-788800股,39.35,(31039280),-1025440,40351.06,全部成交,-,2018-06-06
2018-06-13,09:30,股票,同仁堂(600085.XSHG),买,市价单,808600股,38.38,31034068,0,9310.22,全部成交,-,2018-06-13
2018-06-21,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-1200股,37.3,(44760),-1296,58.19,全部成交,-,2018-06-21
2018-07-04,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-807400股,34.19,(27605006),-3383006,35886.51,全部成交,-,2018-07-04
2018-07-18,09:30,股票,同仁堂(600085.XSHG),买,市价单,771700股,35.76,27595992,0,8278.8,全部成交,-,2018-07-18
2018-07-25,09:30,股票,同仁堂(600085.XSHG),卖,市价单,-1000股,34.81,(34810),-950,45.25,全部成交,-,2018-07-25
